real_id,virtual_id,timestamp,delta_time,behavior,initial_balance,activity_type,granted,amount,balance,initial_country,location,device,network,agent_type,is_fraud
19,19,2025-02-26 07:31:36,0 days 02:33:10,legitimate,44827.426,Make Purchase,True,-143.83147,44683.594,Japan,Japan,iPhone,Home WiFi,traveler,0
20,20,2025-02-25 23:27:43,0 days 01:38:30,legitimate,69047.12,Transfer Funds,True,-153.99841,68893.125,Japan,France,MacBook,Home WiFi,static,0
21,21,2025-02-26 02:00:04,0 days 02:55:45,legitimate,76011.1,Transfer Funds,True,-25.503435,75985.59,France,France,Windows Laptop,Mobile Network,static,0
23,23,2025-02-26 01:33:45,0 days 00:01:49,legitimate,80430.33,Make Purchase,True,-195.46213,80234.87,Germany,France,iPad,Home WiFi,static,0
24,24,2025-02-26 12:55:21,0 days 02:49:01,legitimate,15468.323,Make Purchase,True,-412.1273,15056.196,France,USA,iPhone,Public WiFi,static,0
25,25,2025-02-26 06:37:36,0 days 01:12:24,legitimate,34850.656,Apply for Credit Card,True,0.0,34850.656,USA,Japan,Windows Laptop,Public WiFi,traveler,0
27,27,2025-02-26 04:35:25,0 days 01:19:30,legitimate,60295.21,Make Purchase,True,-113.634834,60181.574,China,USA,iPad,Public WiFi,static,0
28,28,2025-02-26 03:31:30,0 days 00:49:36,legitimate,71397.234,Deposit Funds,True,273.0194,71670.26,USA,USA,iPhone,Public WiFi,static,0
29,29,2025-02-26 07:47:33,0 days 02:31:58,legitimate,58937.598,Pay Bills,True,-326.10248,58611.496,USA,Japan,Windows Laptop,Home WiFi,traveler,0
30,1,2025-02-26 04:00:15,0 days 00:02:19,identity_theft,58315.785,Change Phone,True,0.0,58315.785,USA,Singapore,iPhone,Home WiFi,static,1
31,31,2025-02-26 08:40:27,0 days 01:34:12,legitimate,19582.916,Close Account,True,0.0,19582.916,USA,USA,Windows Laptop,Mobile Network,static,0
32,32,2025-02-26 01:16:37,0 days 01:20:38,legitimate,12477.777,Transfer Funds,True,-553.20306,11924.574,France,USA,Windows Laptop,Home WiFi,traveler,0
33,33,2025-02-25 21:17:28,0 days 00:40:55,legitimate,74869.4,Apply for Credit Card,True,0.0,74869.4,France,UK,iPhone,Mobile Network,traveler,0
34,34,2025-02-26 12:13:46,0 days 02:33:14,legitimate,20931.68,Deposit Funds,True,203.77913,21135.459,USA,USA,iPhone,Public WiFi,static,0
35,35,2025-02-26 02:45:20,0 days 02:02:36,legitimate,44957.984,Pay Bills,True,-274.29132,44683.69,France,Japan,Windows Laptop,Public WiFi,traveler,0
36,36,2025-02-26 03:23:02,0 days 00:45:35,legitimate,22992.648,Pay Bills,True,-71.58062,22921.068,China,Japan,iPhone,Home WiFi,traveler,0
37,37,2025-02-26 04:21:48,0 days 00:10:22,legitimate,46710.758,Invest Money,True,-199.55478,46511.203,UK,Japan,iPhone,Public WiFi,traveler,0
38,38,2025-02-26 10:13:09,0 days 00:21:07,legitimate,39055.91,Transfer Funds,True,-111.00306,38944.906,China,China,iPhone,Mobile Network,static,0
39,39,2025-02-26 02:46:23,0 days 01:18:55,legitimate,92704.555,Make Purchase,True,-92.34184,92612.21,Japan,Japan,iPhone,Mobile Network,static,0
0,0,2025-02-26 08:30:01,0 days 01:40:23,legitimate,16967.727,Transfer Funds,True,-36.519905,16931.207,China,Japan,iPhone,Corporate Network,traveler,0
1,1,2025-02-26 06:43:57,0 days 02:43:42,legitimate,58315.785,Pay Bills,True,-249.28636,58066.5,USA,USA,Windows Laptop,Mobile Network,static,0
2,2,2025-02-26 07:25:25,0 days 02:16:05,legitimate,43561.773,Make Purchase,True,-293.09866,43268.67,Japan,USA,Android,Public WiFi,static,0
3,3,2025-02-26 01:26:34,0 days 02:02:14,legitimate,81978.03,Pay Bills,True,-44.253643,81933.77,China,China,MacBook,Public WiFi,static,0
4,4,2025-02-26 10:30:41,0 days 01:47:15,legitimate,45310.86,Pay Bills,True,-35.536148,45275.32,Germany,Germany,Android,Corporate Network,static,0
5,5,2025-02-26 09:52:30,0 days 02:29:42,legitimate,58351.414,Pay Bills,True,-835.8223,57515.594,USA,UK,Windows Laptop,Mobile Network,static,0
6,6,2025-02-26 05:08:52,0 days 02:03:36,legitimate,54820.004,Review activityments,True,0.0,54820.004,USA,USA,Windows Laptop,Mobile Network,static,0
7,7,2025-02-26 10:47:37,0 days 02:29:09,legitimate,84335.305,Deposit Funds,True,33.800446,84369.11,Japan,USA,Android,Corporate Network,traveler,0
8,8,2025-02-25 21:14:10,0 days 00:19:37,legitimate,64637.37,Pay Bills,True,-192.41753,64444.953,France,France,iPhone,Public WiFi,static,0
11,11,2025-02-26 10:45:07,0 days 00:48:31,legitimate,69974.414,Make Purchase,True,-200.27837,69774.14,UK,UK,Linux PC,Public WiFi,static,0
12,12,2025-02-26 14:41:05,0 days 02:10:44,legitimate,57365.375,Deposit Funds,True,420.78366,57786.16,China,France,iPhone,Public WiFi,static,0
13,13,2025-02-26 06:53:32,0 days 02:36:29,legitimate,86759.49,Transfer Funds,True,-89.88662,86669.6,Japan,Japan,iPhone,Mobile Network,static,0
15,15,2025-02-26 04:22:35,0 days 00:45:01,legitimate,92809.52,Invest Money,True,-395.85257,92413.67,France,France,Android,Public WiFi,static,0
16,16,2025-02-26 05:20:06,0 days 02:06:30,legitimate,78613.984,Review activityments,True,0.0,78613.984,UK,France,Windows Laptop,Mobile Network,static,0
17,17,2025-02-26 15:47:57,0 days 01:20:02,legitimate,39672.95,Make Purchase,True,-161.8676,39511.082,USA,USA,Android,Public WiFi,traveler,0
19,19,2025-02-26 10:17:27,0 days 02:45:51,legitimate,44683.594,Make Purchase,True,-17.675755,44665.918,Japan,France,Android,Home WiFi,traveler,0
20,20,2025-02-26 01:23:33,0 days 01:55:50,legitimate,68893.125,Deposit Funds,True,995.78253,69888.91,Japan,UK,Android,Public WiFi,static,0
21,21,2025-02-26 03:58:51,0 days 01:58:47,legitimate,75985.59,Make Purchase,True,-258.1806,75727.414,France,France,Android,Mobile Network,static,0
23,23,2025-02-26 04:03:57,0 days 02:30:12,legitimate,80234.87,Make Purchase,True,-643.2205,79591.65,Germany,Germany,iPhone,Public WiFi,static,0
24,24,2025-02-26 14:52:43,0 days 01:57:22,legitimate,15056.196,Make Purchase,True,-124.68027,14931.516,France,France,iPad,Public WiFi,static,0
25,25,2025-02-26 08:55:30,0 days 02:17:54,legitimate,34850.656,Make Purchase,True,-124.24467,34726.41,USA,UK,Android,Mobile Network,traveler,0
27,27,2025-02-26 05:22:05,0 days 00:46:40,legitimate,60181.574,Deposit Funds,True,197.69765,60379.273,China,China,iPhone,Home WiFi,static,0
28,28,2025-02-26 04:07:29,0 days 00:35:59,legitimate,71670.26,Deposit Funds,True,145.8222,71816.08,USA,USA,Linux PC,Public WiFi,static,0
29,29,2025-02-26 08:47:07,0 days 00:59:34,legitimate,58611.496,Deposit Funds,True,205.64471,58817.14,USA,UK,iPhone,Home WiFi,traveler,0
30,1,2025-02-26 07:13:50,0 days 00:29:53,identity_theft,58066.5,Change Phone,True,0.0,58066.5,USA,Singapore,Windows Laptop,Home WiFi,static,1
32,32,2025-02-26 01:18:21,0 days 00:01:44,legitimate,11924.574,Transfer Funds,True,-352.59332,11571.981,France,UK,Linux PC,Public WiFi,traveler,0
33,33,2025-02-25 21:19:28,0 days 00:02:00,legitimate,74869.4,Deposit Funds,True,187.2424,75056.64,France,France,iPhone,Mobile Network,traveler,0
34,34,2025-02-26 12:36:09,0 days 00:22:23,legitimate,21135.459,Deposit Funds,True,214.78683,21350.246,USA,UK,iPhone,Public WiFi,static,0
35,35,2025-02-26 05:29:19,0 days 02:43:59,legitimate,44683.69,Pay Bills,True,-283.39566,44400.297,France,USA,iPhone,Home WiFi,traveler,0
36,36,2025-02-26 05:30:45,0 days 02:07:43,legitimate,22921.068,Pay Bills,True,-12.551553,22908.518,China,France,iPad,Home WiFi,traveler,0
37,37,2025-02-26 05:34:35,0 days 01:12:47,legitimate,46511.203,Invest Money,True,-52.19935,46459.004,UK,USA,iPhone,Public WiFi,traveler,0
38,38,2025-02-26 10:31:39,0 days 00:18:30,legitimate,38944.906,Apply for Loan,True,0.0,38944.906,China,China,Windows Laptop,Home WiFi,static,0
39,39,2025-02-26 05:11:47,0 days 02:25:24,legitimate,92612.21,Apply for Loan,True,0.0,92612.21,Japan,Japan,iPhone,Home WiFi,static,0
0,0,2025-02-26 09:55:11,0 days 01:25:10,legitimate,16931.207,Make Purchase,True,-126.560104,16804.646,China,Japan,Android,Mobile Network,traveler,0
1,1,2025-02-26 08:07:46,0 days 00:53:56,legitimate,58066.5,Pay Bills,True,-10.588781,58055.91,USA,USA,Windows Laptop,Public WiFi,static,0
2,2,2025-02-26 09:49:48,0 days 02:24:23,legitimate,43268.67,Apply for Credit Card,True,0.0,43268.67,Japan,Japan,Windows Laptop,Home WiFi,static,0
3,3,2025-02-26 02:34:02,0 days 01:07:28,legitimate,81933.77,Review activityments,True,0.0,81933.77,China,China,Android,Public WiFi,static,0
4,4,2025-02-26 11:51:20,0 days 01:20:39,legitimate,45275.32,Deposit Funds,True,92.58251,45367.906,Germany,Germany,iPhone,Public WiFi,static,0
5,5,2025-02-26 09:59:08,0 days 00:06:38,legitimate,57515.594,Make Purchase,True,-91.34707,57424.246,USA,UK,Windows Laptop,Mobile Network,static,0
6,6,2025-02-26 06:28:34,0 days 01:19:42,legitimate,54820.004,Deposit Funds,True,179.85907,54999.863,USA,USA,Windows Laptop,Home WiFi,static,0
7,7,2025-02-26 12:48:40,0 days 02:01:03,legitimate,84369.11,Make Purchase,True,-143.24593,84225.86,Japan,France,MacBook,Mobile Network,traveler,0
8,8,2025-02-25 21:24:58,0 days 00:10:48,legitimate,64444.953,Deposit Funds,True,255.88283,64700.836,France,France,Windows Laptop,Mobile Network,static,0
11,11,2025-02-26 12:07:33,0 days 01:22:26,legitimate,69774.14,Make Purchase,True,-52.73127,69721.41,UK,UK,Windows Laptop,Public WiFi,static,0
12,12,2025-02-26 16:00:48,0 days 01:19:43,legitimate,57786.16,Make Purchase,True,-140.18268,57645.977,China,France,Android,Home WiFi,static,0
13,13,2025-02-26 08:53:33,0 days 02:00:01,legitimate,86669.6,Transfer Funds,True,-48.168655,86621.44,Japan,USA,Android,Public WiFi,static,0
15,15,2025-02-26 05:38:51,0 days 01:16:16,legitimate,92413.67,Review activityments,True,0.0,92413.67,France,France,iPhone,Home WiFi,static,0
16,16,2025-02-26 06:05:48,0 days 00:45:42,legitimate,78613.984,Review activityments,True,0.0,78613.984,UK,France,Android,Home WiFi,static,0
17,17,2025-02-26 18:10:29,0 days 02:22:32,legitimate,39511.082,Make Purchase,True,-211.20277,39299.88,USA,France,Android,Corporate Network,traveler,0
19,19,2025-02-26 12:23:21,0 days 02:05:54,legitimate,44665.918,Make Purchase,True,-2300.6482,42365.27,Japan,Germany,Windows Laptop,Mobile Network,traveler,0
20,20,2025-02-26 03:18:46,0 days 01:55:13,legitimate,69888.91,Pay Bills,True,-404.32275,69484.58,Japan,France,Windows Laptop,Mobile Network,static,0
21,21,2025-02-26 04:45:24,0 days 00:46:33,legitimate,75727.414,Invest Money,True,-27.0247,75700.39,France,France,Android,Mobile Network,static,0
23,23,2025-02-26 04:15:49,0 days 00:11:52,legitimate,79591.65,Pay Bills,True,-246.47447,79345.17,Germany,Germany,MacBook,Home WiFi,static,0
24,24,2025-02-26 16:07:58,0 days 01:15:15,legitimate,14931.516,Pay Bills,True,-80.9039,14850.612,France,France,Windows Laptop,Home WiFi,static,0
25,25,2025-02-26 10:52:25,0 days 01:56:55,legitimate,34726.41,Deposit Funds,True,287.00012,35013.41,USA,Germany,Android,Public WiFi,traveler,0
27,27,2025-02-26 08:04:04,0 days 02:41:59,legitimate,60379.273,Deposit Funds,True,223.12106,60602.395,China,China,Android,Corporate Network,static,0
28,28,2025-02-26 05:49:50,0 days 01:42:21,legitimate,71816.08,Make Purchase,True,-182.80951,71633.266,USA,USA,Android,Mobile Network,static,0
29,29,2025-02-26 11:12:09,0 days 02:25:02,legitimate,58817.14,Make Purchase,True,-177.47903,58639.66,USA,Japan,MacBook,Public WiFi,traveler,0
30,1,2025-02-26 08:32:35,0 days 00:24:49,identity_theft,58055.91,Change Email,True,0.0,58055.91,USA,Singapore,iPhone,Corporate Network,static,1
32,32,2025-02-26 04:10:59,0 days 02:52:38,legitimate,11571.981,Apply for Loan,True,0.0,11571.981,France,USA,iPhone,Mobile Network,traveler,0
33,33,2025-02-25 22:36:35,0 days 01:17:07,legitimate,75056.64,Deposit Funds,True,149.26419,75205.91,France,France,iPhone,Mobile Network,traveler,0
34,34,2025-02-26 13:40:28,0 days 01:04:19,legitimate,21350.246,Deposit Funds,True,1395.4031,22745.648,USA,UK,MacBook,Public WiFi,static,0
35,35,2025-02-26 06:57:35,0 days 01:28:16,legitimate,44400.297,Make Purchase,True,-43.993763,44356.305,France,USA,Android,Mobile Network,traveler,0
36,36,2025-02-26 05:40:55,0 days 00:10:10,legitimate,22908.518,Make Purchase,True,-112.35731,22796.16,China,USA,iPad,Home WiFi,traveler,0
37,37,2025-02-26 08:02:14,0 days 02:27:39,legitimate,46459.004,Make Purchase,True,-530.80145,45928.203,UK,USA,Windows Laptop,Home WiFi,traveler,0
38,38,2025-02-26 11:08:37,0 days 00:36:58,legitimate,38944.906,Apply for Loan,True,0.0,38944.906,China,UK,iPhone,Home WiFi,static,0
39,39,2025-02-26 06:48:36,0 days 01:36:49,legitimate,92612.21,Deposit Funds,True,182.44376,92794.66,Japan,Japan,Windows Laptop,Public WiFi,static,0
0,0,2025-02-26 12:21:50,0 days 02:26:39,legitimate,16804.646,Make Purchase,True,-157.75893,16646.889,China,France,iPhone,Corporate Network,traveler,0
1,1,2025-02-26 10:40:23,0 days 02:07:48,legitimate,58055.91,Pay Bills,True,-575.6962,57480.215,USA,France,iPhone,Home WiFi,static,0
2,2,2025-02-26 10:12:23,0 days 00:22:35,legitimate,43268.67,Apply for Credit Card,True,0.0,43268.67,Japan,Japan,MacBook,Home WiFi,static,0
3,3,2025-02-26 04:14:44,0 days 01:40:42,legitimate,81933.77,Apply for Credit Card,True,0.0,81933.77,China,USA,iPhone,Home WiFi,static,0
4,4,2025-02-26 13:28:38,0 days 01:37:18,legitimate,45367.906,Deposit Funds,True,38.05403,45405.957,Germany,France,Android,Mobile Network,static,0
5,5,2025-02-26 11:51:24,0 days 01:52:16,legitimate,57424.246,Make Purchase,True,-64.523445,57359.723,USA,UK,Android,Home WiFi,static,0
6,6,2025-02-26 08:07:53,0 days 01:39:19,legitimate,54999.863,Pay Bills,True,-143.39442,54856.47,USA,USA,iPhone,Public WiFi,static,0
7,7,2025-02-26 14:19:56,0 days 01:31:16,legitimate,84225.86,Deposit Funds,True,295.49304,84521.35,Japan,USA,Android,Public WiFi,traveler,0
8,8,2025-02-25 22:50:52,0 days 01:25:54,legitimate,64700.836,Pay Bills,True,-52.69677,64648.14,France,France,iPhone,Corporate Network,static,0
11,11,2025-02-26 12:23:43,0 days 00:16:10,legitimate,69721.41,Transfer Funds,True,-56.14805,69665.26,UK,UK,MacBook,Mobile Network,static,0
12,12,2025-02-26 18:43:12,0 days 02:42:24,legitimate,57645.977,Deposit Funds,True,34.96777,57680.945,China,China,Android,Home WiFi,static,0
13,13,2025-02-26 11:32:05,0 days 02:38:32,legitimate,86621.44,Deposit Funds,True,182.80716,86804.24,Japan,Japan,iPhone,Home WiFi,static,0
15,15,2025-02-26 07:36:12,0 days 01:57:21,legitimate,92413.67,Review activityments,True,0.0,92413.67,France,France,Windows Laptop,Mobile Network,static,0
16,16,2025-02-26 08:09:48,0 days 02:04:00,legitimate,78613.984,Pay Bills,True,-100.94568,78513.04,UK,UK,iPhone,Public WiFi,static,0
17,17,2025-02-26 21:07:50,0 days 02:57:21,legitimate,39299.88,Apply for Credit Card,True,0.0,39299.88,USA,Germany,Android,Public WiFi,traveler,0
19,19,2025-02-26 14:32:11,0 days 02:08:50,legitimate,42365.27,Make Purchase,True,-137.23053,42228.04,Japan,Germany,Windows Laptop,Public WiFi,traveler,0
20,20,2025-02-26 04:08:25,0 days 00:49:39,legitimate,69484.58,Apply for Credit Card,True,0.0,69484.58,Japan,UK,iPhone,Home WiFi,static,0
21,21,2025-02-26 05:25:12,0 days 00:39:48,legitimate,75700.39,Invest Money,True,-342.64716,75357.74,France,France,iPad,Home WiFi,static,0
23,23,2025-02-26 05:11:16,0 days 00:55:27,legitimate,79345.17,Pay Bills,True,-1498.6743,77846.5,Germany,Germany,Windows Laptop,Home WiFi,static,0
24,24,2025-02-26 17:08:38,0 days 01:00:40,legitimate,14850.612,Pay Bills,True,-566.66724,14283.945,France,UK,Android,Public WiFi,static,0
25,25,2025-02-26 12:14:39,0 days 01:22:14,legitimate,35013.41,Review activityments,True,0.0,35013.41,USA,France,iPhone,Home WiFi,traveler,0
27,27,2025-02-26 09:00:29,0 days 00:56:25,legitimate,60602.395,Deposit Funds,True,55.21158,60657.605,China,France,MacBook,Public WiFi,static,0
28,28,2025-02-26 06:21:36,0 days 00:31:46,legitimate,71633.266,Make Purchase,True,-75.96203,71557.305,USA,UK,iPhone,Corporate Network,static,0
29,29,2025-02-26 12:08:08,0 days 00:55:59,legitimate,58639.66,Make Purchase,True,-34.621048,58605.04,USA,France,Windows Laptop,Corporate Network,traveler,0
30,1,2025-02-26 10:44:27,0 days 00:04:04,identity_theft,57480.215,Change Phone,True,0.0,57480.215,USA,Switzerland,iPhone,Corporate Network,static,1
32,32,2025-02-26 05:26:18,0 days 01:15:19,legitimate,11571.981,Transfer Funds,True,-169.74149,11402.239,France,France,Windows Laptop,Home WiFi,traveler,0
33,33,2025-02-26 00:38:41,0 days 02:02:06,legitimate,75205.91,Deposit Funds,True,86.28701,75292.195,France,Japan,MacBook,Mobile Network,traveler,0
34,34,2025-02-26 15:56:31,0 days 02:16:03,legitimate,22745.648,Pay Bills,True,-302.8428,22442.805,USA,UK,iPhone,Public WiFi,static,0
35,35,2025-02-26 09:39:53,0 days 02:42:18,legitimate,44356.305,Make Purchase,True,-35.449467,44320.855,France,Germany,Linux PC,Home WiFi,traveler,0
36,36,2025-02-26 08:23:11,0 days 02:42:16,legitimate,22796.16,Make Purchase,True,-172.57774,22623.582,China,USA,Windows Laptop,Public WiFi,traveler,0
37,37,2025-02-26 08:17:33,0 days 00:15:19,legitimate,45928.203,Make Purchase,True,-110.80834,45817.395,UK,Germany,iPhone,Mobile Network,traveler,0
38,38,2025-02-26 11:20:38,0 days 00:12:01,legitimate,38944.906,Apply for Loan,True,0.0,38944.906,China,UK,MacBook,Home WiFi,static,0
39,39,2025-02-26 09:29:05,0 days 02:40:29,legitimate,92794.66,Invest Money,True,-351.62384,92443.03,Japan,Japan,iPhone,Public WiFi,static,0
0,0,2025-02-26 13:11:24,0 days 00:49:34,legitimate,16646.889,Pay Bills,True,-35.02543,16611.863,China,Japan,iPhone,Public WiFi,traveler,0
1,1,2025-02-26 10:44:51,0 days 00:00:24,legitimate,57480.215,Make Purchase,True,-50.478237,57429.74,USA,France,iPhone,Public WiFi,static,0
2,2,2025-02-26 10:48:07,0 days 00:35:44,legitimate,43268.67,Transfer Funds,True,-200.65555,43068.02,Japan,USA,Android,Home WiFi,static,0
3,3,2025-02-26 06:36:15,0 days 02:21:31,legitimate,81933.77,Transfer Funds,True,-227.68243,81706.09,China,China,iPhone,Public WiFi,static,0
4,4,2025-02-26 14:59:55,0 days 01:31:17,legitimate,45405.957,Review activityments,True,0.0,45405.957,Germany,France,iPhone,Home WiFi,static,0
5,5,2025-02-26 13:28:01,0 days 01:36:37,legitimate,57359.723,Make Purchase,True,-61.053772,57298.668,USA,UK,iPhone,Home WiFi,static,0
6,6,2025-02-26 10:05:34,0 days 01:57:41,legitimate,54856.47,Pay Bills,True,-25.213772,54831.254,USA,USA,Windows Laptop,Public WiFi,static,0
7,7,2025-02-26 15:39:05,0 days 01:19:09,legitimate,84521.35,Make Purchase,True,-87.30914,84434.05,Japan,France,iPhone,Corporate Network,traveler,0
8,8,2025-02-25 23:30:25,0 days 00:39:33,legitimate,64648.14,Pay Bills,True,-100.90188,64547.24,France,UK,Android,Home WiFi,static,0
11,11,2025-02-26 12:50:11,0 days 00:26:28,legitimate,69665.26,Make Purchase,True,-217.01343,69448.24,UK,UK,MacBook,Home WiFi,static,0
